Id,PID,MS SubClass,MS Zoning,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Garage Age,House Age
2296,923230010,60,RL,8286,Pave,2,Lvl,3,Corner,2,Mitchel,Norm,Norm,1Fam,2Story,5,7,1977,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,PConc,3,2,1,1,531.0,-1,0.0,185.0,716.0,GasA,4,Y,4,716,716,0,1432,1.0,0.0,1,1,3,1,2,6,4,1,Attchd,4,2.0,531.0,2,2,2,0,136,0,0,240,0,0,6,2007,WD ,157000.0,33.0,33
940,910202070,70,RM,10690,Pave,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1997,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,3,CBlock,2,1,1,1,456.0,-1,0.0,216.0,672.0,GasA,3,Y,3,672,672,0,1344,0.0,0.0,1,0,3,1,2,6,4,0,Detchd,2,1.0,468.0,2,1,2,0,128,218,0,0,0,0,7,2009,WD ,147000.0,46.0,90
475,528235010,60,RL,7795,Pave,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,3,2,1,4,425.0,-1,0.0,291.0,716.0,GasA,4,Y,4,716,716,0,1432,1.0,0.0,2,1,3,1,3,6,4,1,Attchd,4,2.0,432.0,2,2,2,100,51,0,0,0,0,0,7,2009,WD ,188500.0,6.0,6
2404,528174080,120,RL,7052,Pave,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,3,2,PConc,3,2,3,4,659.0,-1,0.0,705.0,1364.0,GasA,4,Y,4,1364,0,0,1364,1.0,0.0,2,0,2,1,3,6,4,1,Attchd,3,2.0,484.0,2,2,2,192,36,0,0,0,0,0,6,2006,WD ,185850.0,5.0,5
2491,532376080,20,RL,9308,Pave,2,Lvl,3,CulDSac,2,Sawyer,RRNe,Norm,1Fam,1Story,5,5,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,2,2,1,1,554.0,-1,0.0,430.0,984.0,GasA,2,Y,4,984,0,0,984,0.0,0.0,1,0,3,1,2,5,4,0,Attchd,2,1.0,310.0,2,2,2,0,0,0,0,0,0,0,7,2006,WD ,126000.0,45.0,45
601,534275100,20,RL,8125,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,2,2,1,2,403.0,-1,0.0,461.0,864.0,GasA,4,Y,4,864,0,0,864,0.0,0.0,1,0,3,1,2,5,4,0,Detchd,2,1.0,308.0,2,2,2,0,0,0,0,0,0,0,9,2009,WD ,118000.0,50.0,51
1640,527252050,120,RL,8035,Pave,2,HLS,3,Inside,2,StoneBr,Norm,Norm,TwnhsE,1Story,9,5,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,165.0,3,2,PConc,4,2,4,4,797.0,-1,0.0,815.0,1612.0,GasA,4,Y,4,1612,0,0,1612,1.0,0.0,2,0,2,1,4,6,4,1,Attchd,4,2.0,556.0,2,2,2,0,164,0,0,0,0,0,3,2007,WD ,319900.0,4.0,4
2926,923275080,80,RL,7937,Pave,2,Lvl,3,CulDSac,2,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,2,2,3,4,819.0,-1,0.0,184.0,1003.0,GasA,2,Y,4,1003,0,0,1003,1.0,0.0,1,0,3,1,2,6,4,0,Detchd,2,2.0,588.0,2,2,2,120,0,0,0,0,0,0,3,2006,WD ,142500.0,26.0,26
653,535354070,20,RL,9600,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,2,2,1,2,390.0,-1,0.0,810.0,1200.0,GasA,2,Y,4,1200,0,0,1200,0.0,0.0,1,0,3,1,2,6,4,0,Attchd,4,1.0,246.0,2,2,2,126,0,0,0,0,0,0,8,2009,WD ,129900.0,60.0,60
2406,528181030,120,RL,6955,Pave,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,3,2,PConc,3,2,1,-1,0.0,-1,0.0,1368.0,1368.0,GasA,4,Y,4,1368,0,0,1368,0.0,0.0,2,0,2,1,3,6,4,1,Attchd,3,2.0,474.0,2,2,2,132,35,0,0,0,0,0,9,2006,New,202500.0,5.0,5
2701,904100170,20,RL,21370,Pave,3,Lvl,3,FR2,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1950,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,2,2,Slab,-1,-1,0,-2,0.0,-2,0.0,0.0,0.0,GasA,2,Y,3,1640,0,0,1640,0.0,0.0,1,0,3,1,2,7,3,1,Attchd,3,2.0,394.0,2,2,2,0,0,225,0,0,0,600,6,2006,WD ,131000.0,60.0,60
1472,907295100,90,RM,10126,Pave,3,Lvl,3,Corner,2,CollgCr,Norm,Norm,Duplex,SFoyer,6,5,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,3,2,4,4,1593.0,0,162.0,83.0,1838.0,GasA,4,Y,4,1838,0,0,1838,2.0,0.0,2,0,2,2,2,8,4,0,Attchd,2,3.0,721.0,2,2,2,160,67,0,0,0,0,0,7,2008,WD ,185000.0,12.0,13
417,527455080,160,RL,2364,Pave,3,Lvl,3,Inside,2,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,2,CBlock,3,2,1,3,279.0,-1,0.0,576.0,855.0,GasA,2,Y,4,855,601,0,1456,0.0,0.0,2,1,3,1,2,6,4,1,Attchd,4,2.0,440.0,2,2,2,147,0,0,0,0,0,0,4,2009,WD ,138000.0,32.0,32
2664,902329070,70,RM,3600,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,6,7,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,2,2,1,-1,0.0,-1,0.0,684.0,684.0,GasA,4,N,3,684,684,0,1368,0.0,0.0,1,0,3,1,2,7,4,0,Detchd,2,1.0,216.0,2,1,0,0,158,0,0,0,0,0,10,2006,WD ,114504.0,80.0,100
283,908225320,50,RL,8741,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,2,1,1,0,94.0,-1,0.0,641.0,735.0,GasA,2,Y,3,798,689,0,1487,0.0,0.0,1,1,3,1,2,7,4,1,Detchd,2,1.0,220.0,2,2,2,0,140,0,0,0,0,0,4,2010,WD ,113000.0,61.0,65
302,910202060,50,RM,5436,Pave,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,8,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,BrkTil,2,2,1,2,735.0,-1,0.0,61.0,796.0,GasA,3,Y,4,796,358,0,1154,1.0,0.0,1,0,3,1,3,7,4,0,Detchd,2,1.0,240.0,2,2,0,0,96,0,0,0,0,0,5,2010,WD ,125500.0,88.0,88
2053,905102010,80,RL,14149,Pave,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,SLvl,5,8,2001,Hip,CompShg,HdBoard,HdBoard,BrkFace,50.0,3,3,CBlock,2,2,4,0,68.0,2,722.0,190.0,980.0,GasA,2,Y,4,1020,0,0,1020,0.0,1.0,2,0,3,1,2,5,4,1,Detchd,2,2.0,528.0,2,2,2,0,0,0,0,0,0,0,5,2007,WD ,165000.0,40.0,46
2662,902325160,50,RM,5000,Pave,3,Lvl,3,Corner,2,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,2,2,1,-1,0.0,-1,0.0,540.0,540.0,GasA,3,N,3,889,551,0,1440,0.0,0.0,1,0,3,1,2,6,4,0,Attchd,2,1.0,352.0,1,2,2,0,0,77,0,0,0,0,4,2006,WD ,79000.0,70.0,110
99,533212060,160,FV,2544,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,Twnhs,2Story,6,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,3,2,PConc,3,2,1,4,376.0,-1,0.0,224.0,600.0,GasA,4,Y,4,600,636,0,1236,1.0,0.0,2,1,2,1,3,4,4,0,Detchd,3,2.0,480.0,2,2,2,0,166,0,0,0,0,0,5,2010,WD ,152000.0,5.0,5
2674,903225090,50,RM,5000,Pave,3,Lvl,3,Corner,2,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,1950,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,3,CBlock,2,2,1,3,399.0,-1,0.0,605.0,1004.0,GasA,4,Y,4,1004,660,0,1664,0.0,0.0,2,0,3,1,2,7,4,2,Detchd,2,2.0,420.0,2,2,2,0,24,36,0,0,0,0,10,2006,WD ,159000.0,60.0,63
1218,534428020,20,RL,12493,Pave,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,4,5,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,PConc,2,2,1,3,419.0,1,306.0,375.0,1100.0,GasA,2,Y,4,1100,0,0,1100,1.0,0.0,1,0,3,1,2,6,4,1,Attchd,3,1.0,312.0,2,2,2,355,0,0,0,0,0,0,4,2008,WD ,141000.0,50.0,50
2547,534403400,20,RL,10368,Pave,2,Lvl,3,CulDSac,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,112.0,2,2,CBlock,2,2,1,3,260.0,0,748.0,0.0,1008.0,GasA,4,Y,4,1488,0,0,1488,1.0,0.0,1,1,3,1,2,7,4,1,Attchd,4,2.0,430.0,2,2,2,154,60,0,0,0,0,0,4,2006,WD ,167000.0,46.0,46
197,903227150,50,RM,6360,Pave,3,Lvl,3,Corner,2,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,6,1950,Gable,CompShg,MetalSd,MetalSd,Stone,300.0,2,2,CBlock,2,2,1,1,360.0,0,159.0,316.0,835.0,GasA,2,Y,3,955,498,0,1453,0.0,0.0,1,1,3,1,3,7,2,2,Detchd,2,1.0,240.0,2,2,2,0,0,35,0,148,0,0,3,2010,WD ,132000.0,68.0,68
2091,906201022,20,RL,10357,Pave,2,Lvl,3,Corner,2,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1991,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,2,PConc,3,2,2,4,738.0,-1,0.0,172.0,910.0,GasA,3,Y,4,1442,0,0,1442,1.0,0.0,2,0,3,1,3,6,4,1,Attchd,4,2.0,719.0,2,2,2,0,244,0,0,0,0,0,5,2007,WD ,179900.0,20.0,20
87,532377060,20,RL,9819,Pave,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,2,3,CBlock,2,2,1,2,450.0,-1,0.0,432.0,882.0,GasA,2,Y,4,900,0,0,900,0.0,0.0,1,0,3,1,2,5,4,0,Detchd,2,1.0,280.0,2,2,2,0,0,0,0,0,0,0,2,2010,WD ,122000.0,40.0,43
690,535476240,20,RL,7936,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,2,2,1,2,826.0,-1,0.0,219.0,1045.0,GasA,2,Y,4,1045,0,0,1045,1.0,0.0,1,0,3,1,2,6,4,1,Attchd,3,1.0,264.0,2,2,2,0,0,0,0,0,0,0,4,2009,WD ,127000.0,47.0,47
2364,527427210,120,RH,8773,Pave,1,Lvl,3,FR2,2,NAmes,Norm,Norm,TwnhsE,1Story,6,5,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,PConc,3,2,1,4,951.0,-1,0.0,536.0,1487.0,GasA,4,Y,4,1419,0,0,1419,1.0,0.0,2,0,2,1,3,4,4,0,Attchd,4,2.0,543.0,2,2,2,196,68,0,0,0,0,0,9,2006,WD ,190000.0,8.0,8
2050,905100080,85,RL,11235,Pave,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,30.0,2,2,CBlock,3,2,3,2,785.0,-1,0.0,635.0,1420.0,GasA,3,Y,4,1452,0,0,1452,1.0,0.0,1,0,2,1,2,6,2,1,Detchd,2,2.0,572.0,2,2,2,92,0,88,0,0,0,0,11,2007,WD ,158450.0,46.0,46
769,905101260,80,RL,12886,Pave,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1999,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3,2,3,3,444.0,-1,0.0,76.0,520.0,GasA,4,Y,4,1464,0,0,1464,0.0,1.0,2,0,3,1,2,6,2,1,Attchd,3,2.0,480.0,2,2,2,302,0,0,0,100,0,0,10,2009,WD ,175000.0,13.0,47
348,527108070,20,RL,14892,Pave,2,HLS,3,CulDSac,2,Gilbert,Norm,Norm,1Fam,1Story,9,5,2007,Gable,CompShg,VinylSd,VinylSd,Stone,160.0,4,2,PConc,4,2,4,4,1320.0,-1,0.0,426.0,1746.0,GasA,4,Y,4,1746,0,0,1746,1.0,0.0,2,0,3,1,4,7,4,2,Attchd,4,3.0,758.0,2,2,2,201,39,0,0,0,0,0,10,2009,WD ,377500.0,4.0,4
200,903233120,50,RM,6240,Pave,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,2,2,1,0,448.0,-1,0.0,480.0,928.0,GasA,2,Y,2,928,608,0,1536,0.0,0.0,2,0,4,1,2,7,4,1,Detchd,2,2.0,480.0,2,2,2,0,10,0,0,0,0,0,3,2010,WD ,138400.0,80.0,80
2759,906392100,20,RL,11645,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,3,2,3,4,1300.0,-1,0.0,434.0,1734.0,GasA,4,Y,4,1734,0,0,1734,1.0,0.0,2,0,3,1,3,7,4,0,Attchd,4,2.0,660.0,2,2,2,160,24,0,0,0,0,0,1,2006,WD ,260000.0,5.0,5
1700,528114050,20,RL,14977,Pave,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,304.0,3,2,PConc,4,2,4,4,1350.0,-1,0.0,626.0,1976.0,GasA,4,Y,4,1976,0,0,1976,1.0,0.0,2,0,2,1,3,7,4,1,Attchd,3,3.0,908.0,2,2,2,250,63,0,0,0,0,0,7,2007,New,440000.0,4.0,4
876,907290070,20,RL,9100,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,3,2,1,-1,0.0,-1,0.0,1212.0,1212.0,GasA,4,Y,4,1212,0,0,1212,0.0,0.0,2,0,3,1,3,6,4,0,Attchd,3,2.0,573.0,2,2,2,356,0,0,0,0,0,0,6,2009,WD ,178000.0,9.0,9
2536,534201280,20,RL,8400,Pave,3,Lvl,3,Inside,2,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,2,2,CBlock,2,2,3,2,1016.0,-1,0.0,36.0,1052.0,GasA,3,Y,4,1052,0,0,1052,1.0,0.0,1,1,3,1,2,5,4,0,Attchd,3,1.0,288.0,2,2,2,356,0,0,0,0,0,0,11,2006,WD ,138500.0,42.0,42
1821,532354060,20,RL,7420,Pave,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,2,2,1,1,417.0,-1,0.0,640.0,1057.0,GasA,2,Y,4,1057,0,0,1057,0.0,0.0,1,0,3,1,2,6,4,0,Detchd,4,2.0,576.0,2,2,2,0,0,0,0,0,0,0,4,2007,WD ,132000.0,33.0,48
2743,905452150,50,RL,9525,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,2,2,1,0,468.0,-1,0.0,532.0,1000.0,GasA,2,Y,4,1068,541,0,1609,0.0,0.0,1,1,5,1,2,7,4,0,Attchd,2,1.0,305.0,1,2,2,0,0,0,0,0,0,0,7,2006,WD ,149900.0,57.0,57
1329,903204010,50,RM,7425,Pave,2,Bnk,3,Corner,2,BrkSide,RRAn,Artery,1Fam,1.5Fin,7,7,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,2,1,1,-1,0.0,-1,0.0,672.0,672.0,GasA,3,Y,4,1195,473,0,1668,0.0,0.0,1,1,3,1,3,8,4,0,Attchd,2,1.0,252.0,2,2,2,210,0,0,0,0,0,0,8,2008,WD ,108000.0,65.0,65
1451,907203090,20,RL,7990,Pave,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3,2,1,-1,0.0,-1,0.0,924.0,924.0,GasA,2,Y,4,924,0,0,924,0.0,0.0,1,0,3,1,2,5,4,0,Detchd,2,1.0,280.0,2,2,2,0,0,0,0,0,0,0,4,2008,WD ,110000.0,29.0,35
936,909451180,160,RM,1300,Pave,3,Lvl,3,Inside,2,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,2,1,3,285.0,-1,0.0,276.0,561.0,GasA,2,Y,4,561,668,0,1229,0.0,0.0,1,1,2,1,2,5,4,1,Attchd,4,2.0,462.0,2,2,2,150,0,0,0,0,0,0,5,2009,WD ,124000.0,30.0,30
1948,535376010,45,RL,5500,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Unf,4,6,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,2,2,1,-1,0.0,-1,0.0,882.0,882.0,GasA,4,Y,4,882,0,0,882,0.0,0.0,1,0,1,1,2,4,4,0,NA,1,0.0,0.0,-1,-1,2,0,0,0,0,0,0,0,4,2007,WD ,103200.0,2010.0,54
1839,533208020,120,FV,3606,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,4,937.0,-1,0.0,415.0,1352.0,GasA,4,Y,4,1352,0,0,1352,1.0,0.0,2,0,2,1,3,5,4,1,Attchd,3,2.0,466.0,2,2,2,0,241,0,0,0,0,0,8,2007,New,194000.0,4.0,4
2057,905104170,20,RL,8978,Pave,2,Lvl,3,Corner,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,PConc,2,2,1,-1,0.0,-1,0.0,948.0,948.0,GasA,2,Y,4,948,0,0,948,0.0,0.0,1,0,3,1,2,6,4,0,Attchd,2,1.0,300.0,2,2,2,147,0,0,0,0,0,0,5,2007,WD ,108000.0,42.0,42
558,532354230,20,RL,9079,Pave,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,Gable,CompShg,Wd Sdng,Plywood,None,0.0,2,2,CBlock,2,2,1,2,864.0,-1,0.0,0.0,864.0,GasA,2,Y,4,864,0,0,864,0.0,0.0,1,0,2,1,2,5,4,0,Attchd,2,1.0,440.0,2,2,2,158,0,0,0,0,0,0,7,2009,WD ,122000.0,49.0,49
2731,905351045,150,RL,1700,Pave,3,HLS,3,Inside,2,ClearCr,Norm,Norm,Twnhs,1.5Fin,7,5,1981,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,3,2,2,4,397.0,-1,0.0,33.0,430.0,GasA,2,Y,4,880,680,140,1700,1.0,0.0,2,1,2,1,3,7,4,0,Basment,4,1.0,450.0,3,2,2,188,36,0,0,200,0,0,4,2006,WD ,148400.0,30.0,30
791,905451340,20,RL,9571,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,5,3,1958,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,2,1,CBlock,2,1,1,-1,0.0,-1,0.0,1276.0,1276.0,GasA,2,Y,3,1276,0,0,1276,0.0,0.0,1,0,3,1,2,5,1,0,Attchd,2,1.0,350.0,2,2,2,0,0,0,0,0,0,0,6,2009,COD,60000.0,52.0,52
1421,906223110,20,RL,9938,Pave,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,251.0,3,2,PConc,3,2,1,4,1271.0,-1,0.0,331.0,1602.0,GasA,4,Y,4,1626,0,0,1626,1.0,0.0,2,1,3,1,3,7,4,1,Attchd,3,2.0,534.0,2,2,2,424,40,0,0,0,0,0,4,2008,WD ,226500.0,16.0,16
2881,911175430,20,C (all),9000,Pave,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,2,CBlock,2,2,3,2,50.0,-1,0.0,430.0,480.0,GasA,2,N,3,480,0,0,480,1.0,0.0,0,0,1,1,2,4,4,0,Detchd,2,1.0,308.0,2,2,2,0,0,0,0,0,0,0,10,2006,WD ,35311.0,52.0,61
2820,908103310,90,RL,7840,Pave,2,Lvl,3,CulDSac,2,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,Flat,Tar&Grv,Plywood,Wd Shng,BrkFace,355.0,2,2,CBlock,3,2,4,4,976.0,-1,0.0,0.0,976.0,GasA,2,Y,4,1012,0,0,1012,0.0,2.0,2,0,4,0,2,4,4,0,NA,1,0.0,0.0,-1,-1,2,0,0,0,0,0,0,0,10,2006,WD ,127500.0,2010.0,35
1609,923426010,20,RL,12395,Pave,3,Lvl,3,Corner,2,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,Gable,CompShg,HdBoard,Plywood,None,0.0,2,2,CBlock,2,2,1,3,647.0,-1,0.0,217.0,864.0,GasA,2,Y,4,889,0,0,889,0.0,0.0,1,0,3,1,2,6,4,0,Attchd,2,2.0,484.0,2,2,2,0,0,0,0,0,0,0,4,2008,WD ,137500.0,26.0,26
1495,908151040,80,RL,9638,Pave,2,Lvl,3,CulDSac,2,Edwards,Norm,Norm,1Fam,SLvl,6,6,1977,Hip,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,2,2,3,3,368.0,1,120.0,541.0,1029.0,GasA,2,Y,4,1117,0,0,1117,1.0,0.0,1,0,3,1,2,6,4,1,Attchd,3,2.0,542.0,2,2,2,292,0,0,0,0,0,0,11,2008,WD ,147000.0,33.0,33
2388,528118020,60,RL,13418,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,3,2,PConc,4,2,3,-1,0.0,-1,0.0,1117.0,1117.0,GasA,4,Y,4,1132,1320,0,2452,0.0,0.0,3,1,4,1,3,9,4,1,BuiltIn,4,3.0,691.0,2,2,2,113,32,0,0,0,0,0,9,2006,WD ,309000.0,6.0,6
938,909475040,20,RL,17597,Pave,3,Bnk,3,Inside,2,Crawfor,Norm,Norm,1Fam,1Story,7,9,2009,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,2,1,4,803.0,3,419.0,581.0,1803.0,GasA,2,Y,4,2365,0,0,2365,1.0,0.0,2,0,3,1,4,7,3,2,Attchd,4,2.0,551.0,2,2,2,200,144,0,0,0,0,0,7,2009,WD ,315000.0,39.0,39
1194,534202130,20,RL,8872,Pave,3,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,5,8,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,2,2,CBlock,2,2,1,3,595.0,-1,0.0,317.0,912.0,GasA,4,Y,4,912,0,0,912,1.0,0.0,1,0,2,1,3,5,4,0,Detchd,2,2.0,576.0,2,2,2,0,240,0,0,0,0,0,12,2008,WD ,147000.0,18.0,45
2429,528228575,120,RL,3982,Pave,3,Lvl,3,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,3,3,3,4,1154.0,-1,0.0,366.0,1520.0,GasA,4,Y,4,1567,0,0,1567,1.0,0.0,2,0,1,1,4,7,4,1,Attchd,4,3.0,648.0,2,2,2,312,0,0,0,0,0,0,10,2006,New,264561.0,4.0,4
1937,535325280,80,RL,7134,Pave,3,Bnk,3,Inside,1,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,2,2,1,3,384.0,-1,0.0,0.0,384.0,GasA,2,Y,4,1360,0,0,1360,0.0,0.0,1,0,3,1,2,6,3,1,Detchd,2,2.0,572.0,2,2,2,0,50,0,0,0,0,0,2,2007,WD ,130000.0,48.0,55
1847,533221100,160,FV,2117,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,3,2,PConc,3,2,1,4,436.0,-1,0.0,320.0,756.0,GasA,4,Y,4,769,756,0,1525,0.0,0.0,2,1,3,1,3,5,4,1,Detchd,2,2.0,440.0,2,2,2,0,0,0,0,0,0,0,6,2007,WD ,177000.0,10.0,10
1550,910203090,50,RM,8155,Pave,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,7,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,2,1,-1,0.0,-1,0.0,780.0,780.0,GasA,3,Y,3,780,420,0,1200,0.0,0.0,1,0,4,1,2,7,4,0,NA,1,0.0,0.0,-1,-1,2,0,0,96,0,0,0,0,7,2008,WD ,119000.0,2010.0,80
